findFlightsBelow3000,sumPrice
"[{""name"":LAX},{""idTicket"":997,""idFlight"":995,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",1960.6
"[{""name"":LAX},{""idTicket"":1009,""idFlight"":1007,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":642,""idFlight"":639,""class"":firstClass,""price"":621.6},{""name"":OKC}]",1960.6
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":89,""idFlight"":87,""class"":business,""price"":890},{""name"":MCO}]",1960.25
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":265,""idFlight"":263,""class"":business,""price"":926},{""name"":ORD}]",1959.8
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":237,""idFlight"":235,""class"":business,""price"":889},{""name"":MCO}]",1959.25
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":506,""idFlight"":503,""class"":firstClass,""price"":1281.6},{""name"":SEA}]",1958.85
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":469,""idFlight"":467,""class"":business,""price"":925},{""name"":ORD}]",1958.8
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":405,""idFlight"":403,""class"":business,""price"":923},{""name"":ORD}]",1956.8
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":669,""idFlight"":667,""class"":business,""price"":922},{""name"":ORD}]",1955.8
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":681,""idFlight"":679,""class"":business,""price"":921},{""name"":ORD}]",1954.8
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":482,""idFlight"":479,""class"":firstClass,""price"":1213.2},{""name"":SFO}]",1952.7
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":230,""idFlight"":227,""class"":firstClass,""price"":1213.2},{""name"":SFO}]",1952.7
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":266,""idFlight"":263,""class"":firstClass,""price"":1111.2},{""name"":ORD}]",1951.95
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":490,""idFlight"":487,""class"":firstClass,""price"":1212.0},{""name"":SFO}]",1951.5
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":622,""idFlight"":619,""class"":firstClass,""price"":1212.0},{""name"":SFO}]",1951.5
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":470,""idFlight"":467,""class"":firstClass,""price"":1110.0},{""name"":ORD}]",1950.75
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1949.45
"[{""name"":LAX},{""idTicket"":106,""idFlight"":103,""class"":firstClass,""price"":1712.3999999999999},{""name"":IAH},{""name"":IAH},{""idTicket"":101,""idFlight"":99,""class"":business,""price"":237},{""name"":DFW}]",1949.3999999999999
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1948.7
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":406,""idFlight"":403,""class"":firstClass,""price"":1107.6},{""name"":ORD}]",1948.35
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1947.95
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1947.95
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":670,""idFlight"":667,""class"":firstClass,""price"":1106.3999999999999},{""name"":ORD}]",1947.1499999999999
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":682,""idFlight"":679,""class"":firstClass,""price"":1105.2},{""name"":ORD}]",1945.95
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":366,""idFlight"":363,""class"":firstClass,""price"":762.0},{""name"":PHX}]",1945.5
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":366,""idFlight"":363,""class"":firstClass,""price"":762.0},{""name"":PHX}]",1944.3
"[{""name"":LAX},{""idTicket"":662,""idFlight"":659,""class"":firstClass,""price"":298.8},{""name"":LAS},{""name"":LAS},{""idTicket"":645,""idFlight"":643,""class"":business,""price"":654},{""name"":DEN},{""name"":DEN},{""idTicket"":421,""idFlight"":419,""class"":business,""price"":991},{""name"":SJC}]",1943.8
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":366,""idFlight"":363,""class"":firstClass,""price"":762.0},{""name"":PHX}]",1943.1
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":366,""idFlight"":363,""class"":firstClass,""price"":762.0},{""name"":PHX}]",1943.1
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":401,""idFlight"":399,""class"":business,""price"":908},{""name"":MEM}]",1941.8
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":480,""idFlight"":479,""class"":economy,""price"":758.25},{""name"":SFO}]",1941.75
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":228,""idFlight"":227,""class"":economy,""price"":758.25},{""name"":SFO}]",1941.75
"[{""name"":LAX},{""idTicket"":1005,""idFlight"":1003,""class"":business,""price"":395},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":636,""idFlight"":635,""class"":economy,""price"":411.0},{""name"":BZN}]",1941.2
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":620,""idFlight"":619,""class"":economy,""price"":757.5},{""name"":SFO}]",1941.0
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":488,""idFlight"":487,""class"":economy,""price"":757.5},{""name"":SFO}]",1941.0
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":480,""idFlight"":479,""class"":economy,""price"":758.25},{""name"":SFO}]",1940.55
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":228,""idFlight"":227,""class"":economy,""price"":758.25},{""name"":SFO}]",1940.55
"[{""name"":LAX},{""idTicket"":1001,""idFlight"":999,""class"":business,""price"":394},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":636,""idFlight"":635,""class"":economy,""price"":411.0},{""name"":BZN}]",1940.2
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":620,""idFlight"":619,""class"":economy,""price"":757.5},{""name"":SFO}]",1939.8
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":488,""idFlight"":487,""class"":economy,""price"":757.5},{""name"":SFO}]",1939.8
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":849,""idFlight"":847,""class"":business,""price"":148},{""name"":GRR}]",1939.75
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":480,""idFlight"":479,""class"":economy,""price"":758.25},{""name"":SFO}]",1939.35
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":228,""idFlight"":227,""class"":economy,""price"":758.25},{""name"":SFO}]",1939.35
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":480,""idFlight"":479,""class"":economy,""price"":758.25},{""name"":SFO}]",1939.35
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":228,""idFlight"":227,""class"":economy,""price"":758.25},{""name"":SFO}]",1939.35
"[{""name"":LAX},{""idTicket"":1009,""idFlight"":1007,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":636,""idFlight"":635,""class"":economy,""price"":411.0},{""name"":BZN}]",1939.2
"[{""name"":LAX},{""idTicket"":997,""idFlight"":995,""class"":business,""price"":393},{""name"":SMF},{""name"":SMF},{""idTicket"":182,""idFlight"":179,""class"":firstClass,""price"":1135.2},{""name"":DEN},{""name"":DEN},{""idTicket"":636,""idFlight"":635,""class"":economy,""price"":411.0},{""name"":BZN}]",1939.2
"[{""name"":LAX},{""idTicket"":660,""idFlight"":659,""class"":economy,""price"":186.75},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":212,""idFlight"":211,""class"":economy,""price"":1261.5},{""name"":LGA}]",1938.75
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":865,""idFlight"":863,""class"":business,""price"":147},{""name"":GRR}]",1938.75
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":620,""idFlight"":619,""class"":economy,""price"":757.5},{""name"":SFO}]",1938.6
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":488,""idFlight"":487,""class"":economy,""price"":757.5},{""name"":SFO}]",1938.6
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":620,""idFlight"":619,""class"":economy,""price"":757.5},{""name"":SFO}]",1938.6
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":488,""idFlight"":487,""class"":economy,""price"":757.5},{""name"":SFO}]",1938.6
"[{""name"":LAX},{""idTicket"":1006,""idFlight"":1003,""class"":firstClass,""price"":474.0},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1938.0
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":861,""idFlight"":859,""class"":business,""price"":146},{""name"":GRR}]",1937.75
"[{""name"":LAX},{""idTicket"":1002,""idFlight"":999,""class"":firstClass,""price"":472.79999999999995},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1936.8
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":857,""idFlight"":855,""class"":business,""price"":145},{""name"":GRR}]",1936.75
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",1936.75
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":644,""idFlight"":643,""class"":economy,""price"":490.5},{""name"":DEN},{""name"":DEN},{""idTicket"":245,""idFlight"":243,""class"":business,""price"":1197},{""name"":CMH}]",1936.5
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",1936.0
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",1936.0
"[{""name"":LAX},{""idTicket"":104,""idFlight"":103,""class"":economy,""price"":1070.25},{""name"":IAH},{""name"":IAH},{""idTicket"":528,""idFlight"":527,""class"":economy,""price"":721.5},{""name"":ORD},{""name"":ORD},{""idTicket"":853,""idFlight"":851,""class"":business,""price"":144},{""name"":GRR}]",1935.75
"[{""name"":LAX},{""idTicket"":1010,""idFlight"":1007,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1935.6
"[{""name"":LAX},{""idTicket"":998,""idFlight"":995,""class"":firstClass,""price"":471.59999999999997},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":641,""idFlight"":639,""class"":business,""price"":518},{""name"":OKC}]",1935.6
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",1935.25
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",1935.25
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":264,""idFlight"":263,""class"":economy,""price"":694.5},{""name"":ORD}]",1935.25
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",1934.5
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":468,""idFlight"":467,""class"":economy,""price"":693.75},{""name"":ORD}]",1934.5
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",1934.5
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",1933.75
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",1933.75
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",1933.0
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",1933.0
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",1933.0
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":404,""idFlight"":403,""class"":economy,""price"":692.25},{""name"":ORD}]",1933.0
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",1932.25
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",1932.25
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":668,""idFlight"":667,""class"":economy,""price"":691.5},{""name"":ORD}]",1932.25
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":265,""idFlight"":263,""class"":business,""price"":926},{""name"":ORD}]",1931.75
"[{""name"":LAX},{""idTicket"":661,""idFlight"":659,""class"":business,""price"":249},{""name"":LAS},{""name"":LAS},{""idTicket"":646,""idFlight"":643,""class"":firstClass,""price"":784.8},{""name"":DEN},{""name"":DEN},{""idTicket"":244,""idFlight"":243,""class"":economy,""price"":897.75},{""name"":CMH}]",1931.55
"[{""name"":LAX},{""idTicket"":996,""idFlight"":995,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",1931.5
"[{""name"":LAX},{""idTicket"":1008,""idFlight"":1007,""class"":economy,""price"":294.75},{""name"":SMF},{""name"":SMF},{""idTicket"":181,""idFlight"":179,""class"":business,""price"":946},{""name"":DEN},{""name"":DEN},{""idTicket"":680,""idFlight"":679,""class"":economy,""price"":690.75},{""name"":ORD}]",1931.5
"[{""name"":LAX},{""idTicket"":1000,""idFlight"":999,""class"":economy,""price"":295.5},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":265,""idFlight"":263,""class"":business,""price"":926},{""name"":ORD}]",1931.0
"[{""name"":LAX},{""idTicket"":1004,""idFlight"":1003,""class"":economy,""price"":296.25},{""name"":SMF},{""name"":SMF},{""idTicket"":180,""idFlight"":179,""class"":economy,""price"":709.5},{""name"":DEN},{""name"":DEN},{""idTicket"":469,""idFlight"":467,""class"":business,""price"":925},{""name"":ORD}]",1930.75
